Time (s),elevator,throttle,aileron,rudder,pitch(rad),arspd(m/s?),bank(rad),hdg(rad)
10.3344805086,1655,1705,1504,1531,0.0061919647269,0.32195225358,-0.0132345594466,281
10.3513963394,1655,1705,1504,1531,0.0061919647269,0.32195225358,-0.0132345594466,281
10.3724035054,1655,1705,1503,1531,0.0061919647269,0.32195225358,-0.0132345594466,281
10.3923893775,1655,1705,1502,1531,0.0061919647269,0.32195225358,-0.0132345594466,281
10.4384503895,1655,1705,1502,1531,0.00888027437031,0.110429614782,0.00229557487182,282
10.4404764242,1655,1705,1501,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.4533967744,1655,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.4734161378,1655,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.4933989302,1656,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.5114088121,1656,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.5314535827,1656,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.5524230228,1656,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.5724589394,1656,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.593396043,1644,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.6134138666,1644,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.6334020484,1644,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.6544119091,1644,1705,1500,1532,0.00888027437031,0.110429614782,0.00229557487182,282
10.7003847657,1504,997,1497,1535,0.00947997719049,1.58265721798,0.00696959299967,282
10.7023815436,1637,1705,1500,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.7114515424,1637,1705,1500,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.7324013497,1637,1705,1500,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.7524338016,1637,1705,1500,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.7735191141,1637,1705,1500,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.7934406982,1640,1705,1499,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.8124822679,1640,1705,1499,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.8334259158,1640,1705,1499,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.8544234578,1640,1705,1499,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.8714220546,1640,1705,1499,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.8913979178,1644,1705,1499,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.9124251016,1644,1705,1499,1532,0.00947997719049,1.58265721798,0.00696959299967,282
10.9583933387,1644,1705,1499,1532,0.00948069617152,1.47618114948,0.00754298549145,282
10.9603881918,1644,1705,1499,1532,0.00948069617152,1.47618114948,0.00754298549145,282
10.9725667277,1644,1705,1499,1532,0.00948069617152,1.47618114948,0.00754298549145,282
10.9923832181,1648,1705,1498,1533,0.00948069617152,1.47618114948,0.00754298549145,282
11.0133988532,1648,1705,1497,1533,0.00948069617152,1.47618114948,0.00754298549145,282
11.0303870562,1648,1705,1496,1533,0.00948069617152,1.47618114948,0.00754298549145,282
11.051432333,1648,1705,1496,1533,0.00948069617152,1.47618114948,0.00754298549145,282
11.0714713293,1648,1705,1496,1533,0.00948069617152,1.47618114948,0.00754298549145,282
11.0924253711,1647,1705,1496,1533,0.00948069617152,1.47618114948,0.00754298549145,282
11.1124316459,1647,1705,1495,1534,0.00948069617152,1.47618114948,0.00754298549145,282
11.1324240622,1647,1705,1495,1534,0.00948069617152,1.47618114948,0.00754298549145,282
11.1524495849,1647,1705,1495,1535,0.00948069617152,1.47618114948,0.00754298549145,282
11.1734825431,1647,1705,1494,1535,0.00948069617152,1.47618114948,0.00754298549145,282
11.2174497678,1649,1705,1494,1536,0.0124317463487,0.887646257877,0.0221422892064,282
11.2194026604,1649,1705,1493,1536,0.0124317463487,0.887646257877,0.0221422892064,282
11.2313571507,1649,1705,1493,1537,0.0124317463487,0.887646257877,0.0221422892064,282
11.2544411659,1649,1705,1493,1537,0.0124317463487,0.887646257877,0.0221422892064,282
11.2725095614,1649,1705,1493,1537,0.0124317463487,0.887646257877,0.0221422892064,282
11.2924299905,1651,1705,1492,1537,0.0124317463487,0.887646257877,0.0221422892064,282
11.3124431946,1651,1705,1492,1538,0.0124317463487,0.887646257877,0.0221422892064,282
11.3324560137,1651,1705,1492,1538,0.0124317463487,0.887646257877,0.0221422892064,282
11.3525107933,1651,1705,1492,1538,0.0124317463487,0.887646257877,0.0221422892064,282
11.3704733253,1651,1705,1492,1538,0.0124317463487,0.887646257877,0.0221422892064,282
11.3904407193,1649,1705,1492,1538,0.0124317463487,0.887646257877,0.0221422892064,282
11.4104493039,1649,1705,1491,1539,0.0124317463487,0.887646257877,0.0221422892064,282
11.4314310627,1649,1705,1491,1539,0.0124317463487,0.887646257877,0.0221422892064,282
11.4774401053,1649,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.4794168654,1649,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.4914214002,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.5124686019,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.532444465,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.5505809981,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.5704463782,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.5914581637,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.6114652084,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.6314383769,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.6524520871,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.6715644892,1651,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.692444619,1652,1705,1491,1539,0.0144762266427,0.863159775734,0.0317919179797,282
11.7354251959,1652,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.737521293,1652,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.7504578115,1652,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.7715038582,1652,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.7914585487,1653,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.8115179477,1653,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.8314968905,1653,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.8524782643,1653,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.8725330438,1653,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.8894415605,1654,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.9105503554,1654,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.9304465322,1654,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.9514667868,1654,1705,1491,1539,0.0139583777636,0.466512203217,0.0310523640364,284
11.9964391372,1654,1705,1491,1539,0.0132715879008,0.228590965271,0.0293766260147,284
11.9984709462,1651,1705,1491,1539,0.0132715879008,0.228590965271,0.0293766260147,284
12.0115260318,1651,1705,1491,1539,0.0132715879008,0.228590965271,0.0293766260147,284
12.0314595496,1651,1705,1491,1539,0.0132715879008,0.228590965271,0.0293766260147,284
12.0534695315,1651,1705,1491,1539,0.0132715879008,0.228590965271,0.0293766260147,284
12.0694537636,1651,1705,1491,1539,0.0132715879008,0.228590965271,0.0293766260147,284
12.0904717085,1650,1705,1491,1539,0.0132715879008,0.228590965271,0.0293766260147,284
12.110544581,1650,1705,1491,1539,0.0132715879008,0.228590965271,0.0293766260147,284
12.130457696,1650,1705,1490,1540,0.0132715879008,0.228590965271,0.0293766260147,284
12.1515418536,1650,1705,1490,1540,0.0132715879008,0.228590965271,0.0293766260147,284
12.1704513827,1650,1705,1490,1540,0.0132715879008,0.228590965271,0.0293766260147,284
12.191473562,1652,1705,1490,1540,0.0132715879008,0.228590965271,0.0293766260147,284
12.2116045633,1652,1705,1490,1540,0.0132715879008,0.228590965271,0.0293766260147,284
12.2544542545,1652,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.2564406385,1652,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.2694541486,1652,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.2904728633,1653,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.3104602752,1653,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.3314751404,1653,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.3505016967,1653,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.3714630527,1653,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.3884928311,1654,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.4085175839,1654,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.4294843293,1654,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.4524863484,1653,1705,1490,1540,0.0134783508256,0.456956326962,0.03010128811,285
12.4705324164,1653,1705,1491,1539,0.0134783508256,0.456956326962,0.03010128811,285
12.516458693,1654,1705,1491,1539,0.0123424883932,0.156736016273,0.026686552912,287
12.5184604754,1654,1705,1491,1539,0.0123424883932,0.156736016273,0.026686552912,287
12.5304738642,1654,1705,1491,1539,0.0123424883932,0.156736016273,0.026686552912,287
12.5514929639,1654,1705,1491,1539,0.0123424883932,0.156736016273,0.026686552912,287
12.5684715429,1654,1705,1491,1539,0.0123424883932,0.156736016273,0.026686552912,287
12.5884947559,1654,1705,1491,1539,0.0123424883932,0.156736016273,0.026686552912,287
12.6096270333,1654,1705,1491,1538,0.0123424883932,0.156736016273,0.026686552912,287
12.6294785549,1654,1705,1492,1538,0.0123424883932,0.156736016273,0.026686552912,287
12.6504930351,1654,1705,1492,1538,0.0123424883932,0.156736016273,0.026686552912,287
12.6704765974,1654,1705,1492,1538,0.0123424883932,0.156736016273,0.026686552912,287
12.6904959608,1654,1705,1492,1538,0.0123424883932,0.156736016273,0.026686552912,287
12.7105711432,1654,1705,1492,1538,0.0123424883932,0.156736016273,0.026686552912,287
12.7275154609,1654,1705,1492,1538,0.0123424883932,0.156736016273,0.026686552912,287
12.7745573463,1654,1705,1492,1538,0.0102067990229,0.0848251655698,0.0206438470632,287
12.7764678935,1654,1705,1492,1538,0.0102067990229,0.0848251655698,0.0206438470632,287
12.7894802488,1654,1705,1492,1538,0.0102067990229,0.0848251655698,0.0206438470632,287
12.8095854578,1654,1705,1492,1538,0.0102067990229,0.0848251655698,0.0206438470632,287
12.8305010038,1654,1705,1492,1538,0.0102067990229,0.0848251655698,0.0206438470632,287
12.850503429,1654,1705,1492,1537,0.0102067990229,0.0848251655698,0.0206438470632,287
12.87049854,1654,1705,1492,1537,0.0102067990229,0.0848251655698,0.0206438470632,287
12.8905040449,1654,1705,1492,1537,0.0102067990229,0.0848251655698,0.0206438470632,287
12.9076154345,1654,1705,1492,1537,0.0102067990229,0.0848251655698,0.0206438470632,287
12.9284924847,1654,1705,1492,1537,0.0102067990229,0.0848251655698,0.0206438470632,287
12.948530326,1654,1705,1492,1537,0.0102067990229,0.0848251655698,0.0206438470632,287
12.9694924519,1654,1705,1492,1537,0.0102067990229,0.0848251655698,0.0206438470632,287
12.9895064259,1653,1705,1492,1537,0.0102067990229,0.0848251655698,0.0206438470632,287
13.0354865967,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.0375053172,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.0515097096,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.0677368503,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.0875902967,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.1085570421,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.1285105777,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.1495273676,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.1694986113,1653,1705,1492,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.1895360677,1654,1705,1493,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.2096493609,1653,1705,1493,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.229551697,1653,1705,1493,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.25054077,1653,1705,1493,1537,0.00902270339429,0.0918837413192,0.0177335627377,288
13.2955839526,1505,997,1498,1531,0.00829567760229,0.0450230315328,0.016238655895,290
13.2975345356,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.3085281703,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.329519168,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.3494934913,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.3695332575,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.3895780281,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.4065050227,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.4275791715,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.450613527,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.4685148507,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.4885603913,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.5095128932,1653,1705,1493,1537,0.00829567760229,0.0450230315328,0.016238655895,290
13.5545052614,1653,1705,1493,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.5564831764,1653,1705,1493,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.5695517355,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.5864467786,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.6080155985,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.627500255,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.648415416,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.6684821293,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.6894615783,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.7085454934,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.7285968083,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.7465574155,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.7665148007,1653,1705,1492,1537,0.00751325115561,0.0154428975657,0.0152705293149,291
13.8134438933,1653,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.8154229631,1653,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.8284353184,1653,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.8485343681,1653,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.8685552713,1654,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.8884687712,1654,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.9085782148,1654,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.9265087953,1654,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.9465343181,1654,1705,1492,1537,0.00750724645332,0.00529691344127,0.0150236384943,292
13.9674818155,1654,1705,1492,1538,0.00750724645332,0.00529691344127,0.0150236384943,292
13.9876274452,1653,1705,1492,1538,0.00750724645332,0.00529691344127,0.0150236384943,292
14.0085818719,1653,1705,1492,1538,0.00750724645332,0.00529691344127,0.0150236384943,292
14.0285338677,1653,1705,1492,1538,0.00750724645332,0.00529691344127,0.0150236384943,292
14.0725954071,1653,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.0745814061,1653,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.0855126776,1651,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.1065052152,1651,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.1265573001,1651,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.1476249045,1651,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.1676873832,1651,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.1885563492,1652,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.207596764,1652,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.2276419196,1652,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.2495310247,1652,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.2655587571,1652,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.286557839,1651,1705,1492,1538,0.00759380636737,0.0653841942549,0.014835591428,292
14.3325322354,1650,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.3345255487,1650,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.3475852538,1650,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.3685889552,1651,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.3876667109,1652,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.4079170492,1652,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.4255666103,1652,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.4486471608,1651,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.46654425,1651,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.4865678479,1650,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.5076558551,1650,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.527597457,1650,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.547648002,1650,1705,1492,1538,0.00761446310207,0.385643094778,0.0145863052458,293
14.5925549095,1650,1705,1492,1538,0.0071170036681,0.388510763645,0.0131120923907,294
14.5945347492,1650,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.6055984463,1650,1705,1492,1538,0.0071170036681,0.388510763645,0.0131120923907,294
14.6255739245,1650,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.649583764,1650,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.6665827458,1650,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.6875914516,1651,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.7075503766,1651,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.7266292872,1651,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.7475717803,1651,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.7645672974,1650,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.7855748484,1650,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.8055572558,1650,1705,1492,1537,0.0071170036681,0.388510763645,0.0131120923907,294
14.8515482054,1650,1705,1493,1537,0.00494745839387,0.295900762081,0.0113484170288,294
14.8535469081,1650,1705,1493,1537,0.00494745839387,0.295900762081,0.0113484170288,294
14.8675951857,1651,1705,1494,1536,0.00494745839387,0.295900762081,0.0113484170288,294
14.8865847861,1652,1705,1494,1535,0.00494745839387,0.295900762081,0.0113484170288,294
14.9065849016,1653,1705,1495,1534,0.00494745839387,0.295900762081,0.0113484170288,294
14.9275855233,1656,1705,1495,1534,0.00494745839387,0.295900762081,0.0113484170288,294
14.9446291602,1658,1705,1496,1534,0.00494745839387,0.295900762081,0.0113484170288,294
14.9655943658,1660,1705,1496,1534,0.00494745839387,0.295900762081,0.0113484170288,294
14.9855840874,1663,1705,1495,1534,0.00494745839387,0.295900762081,0.0113484170288,294
15.0065704656,1665,1705,1495,1535,0.00494745839387,0.295900762081,0.0113484170288,294
15.0265932936,1666,1705,1493,1536,0.00494745839387,0.295900762081,0.0113484170288,294
15.0466088075,1666,1705,1492,1538,0.00494745839387,0.295900762081,0.0113484170288,294
15.0665969892,1665,1705,1490,1540,0.00494745839387,0.295900762081,0.0113484170288,294
15.1115993664,1663,1705,1488,1542,0.027553787455,0.234580129385,0.0195178762078,294
15.1135622679,1660,1705,1487,1544,0.027553787455,0.234580129385,0.0195178762078,294
15.1245636018,1658,1705,1486,1544,0.027553787455,0.234580129385,0.0195178762078,294
15.1455938653,1656,1705,1486,1545,0.027553787455,0.234580129385,0.0195178762078,294
15.1655935958,1655,1705,1487,1544,0.027553787455,0.234580129385,0.0195178762078,294
15.1865957574,1654,1705,1487,1543,0.027553787455,0.234580129385,0.0195178762078,294
15.2065708506,1655,1705,1488,1542,0.027553787455,0.234580129385,0.0195178762078,294
15.2255954821,1656,1705,1489,1541,0.027553787455,0.234580129385,0.0195178762078,294
15.2476358758,1658,1705,1490,1540,0.027553787455,0.234580129385,0.0195178762078,294
15.266581206,1659,1705,1491,1539,0.027553787455,0.234580129385,0.0195178762078,294
15.2846018667,1662,1705,1491,1538,0.027553787455,0.234580129385,0.0195178762078,294
15.3045681058,1662,1705,1492,1538,0.027553787455,0.234580129385,0.0195178762078,294
15.3256068384,1662,1705,1492,1538,0.027553787455,0.234580129385,0.0195178762078,294
15.3715127123,1661,1705,1491,1539,0.0225222092122,0.25128236413,0.0126422578469,294
15.3736569292,1660,1705,1490,1540,0.0225222092122,0.25128236413,0.0126422578469,294
15.3866304036,1659,1705,1489,1541,0.0225222092122,0.25128236413,0.0126422578469,294
15.4055788134,1659,1705,1489,1541,0.0225222092122,0.25128236413,0.0126422578469,294
15.4265613421,1659,1705,1489,1541,0.0225222092122,0.25128236413,0.0126422578469,294
15.4476077738,1660,1705,1489,1541,0.0225222092122,0.25128236413,0.0126422578469,294
15.4645882776,1660,1705,1489,1541,0.0225222092122,0.25128236413,0.0126422578469,294
15.4846141853,1653,1705,1489,1541,0.0225222092122,0.25128236413,0.0126422578469,294
15.5055840104,1653,1705,1489,1541,0.0225222092122,0.25128236413,0.0126422578469,294
15.5256137676,1653,1705,1489,1541,0.0225222092122,0.25128236413,0.0126422578469,294
15.546617469,1653,1705,1490,1540,0.0225222092122,0.25128236413,0.0126422578469,294
15.5656139986,1652,1705,1490,1540,0.0225222092122,0.25128236413,0.0126422578469,294
15.5866592755,1641,1705,1491,1539,0.0225222092122,0.25128236413,0.0126422578469,294
15.6305849247,1639,1705,1491,1539,0.0167658291757,2.48801088333,0.0149514013901,294
15.6345754008,1638,1705,1492,1538,0.0167658291757,2.48801088333,0.0149514013901,294
15.6476466546,1638,1705,1493,1537,0.0167658291757,2.48801088333,0.0149514013901,294
15.6645975166,1638,1705,1494,1536,0.0167658291757,2.48801088333,0.0149514013901,294
15.685619696,1619,1705,1495,1534,0.0167658291757,2.48801088333,0.0149514013901,294
15.7056086477,1620,1705,1496,1533,0.0167658291757,2.48801088333,0.0149514013901,294
15.7256218518,1622,1705,1498,1533,0.0167658291757,2.48801088333,0.0149514013901,294
15.7456416001,1622,1705,1501,1532,0.0167658291757,2.48801088333,0.0149514013901,294
15.7656120738,1623,1705,1505,1530,0.0167658291757,2.48801088333,0.0149514013901,294
15.783619646,1605,1705,1508,1529,0.0167658291757,2.48801088333,0.0149514013901,294
15.8036112924,1605,1705,1511,1528,0.0167658291757,2.48801088333,0.0149514013901,294
15.8246288522,1605,1705,1512,1528,0.0167658291757,2.48801088333,0.0149514013901,294
15.8476112385,1604,1705,1513,1528,0.0167658291757,2.48801088333,0.0149514013901,294
15.8905891207,1504,997,1497,1534,0.0237325355411,7.37159061432,-0.0393776930869,293
15.8925847437,1620,1705,1512,1528,0.0237325355411,7.37159061432,-0.0393776930869,293
15.9045977476,1619,1705,1510,1529,0.0237325355411,7.37159061432,-0.0393776930869,293
15.9258663002,1619,1705,1508,1529,0.0237325355411,7.37159061432,-0.0393776930869,293
15.9456554586,1619,1705,1505,1530,0.0237325355411,7.37159061432,-0.0393776930869,293
15.9636834335,1620,1705,1503,1531,0.0237325355411,7.37159061432,-0.0393776930869,293
15.9836365841,1595,1705,1500,1532,0.0237325355411,7.37159061432,-0.0393776930869,293
16.0046014047,1596,1705,1499,1532,0.0237325355411,7.37159061432,-0.0393776930869,293
16.0246330868,1596,1705,1498,1532,0.0237325355411,7.37159061432,-0.0393776930869,293
16.0446747777,1596,1705,1499,1532,0.0237325355411,7.37159061432,-0.0393776930869,293
16.065615346,1595,1705,1500,1532,0.0237325355411,7.37159061432,-0.0393776930869,293
16.0846361279,1564,1705,1502,1531,0.0237325355411,7.37159061432,-0.0393776930869,293
16.1056405992,1563,1705,1504,1531,0.0237325355411,7.37159061432,-0.0393776930869,293
16.1497271609,1563,1705,1507,1530,0.0153845306486,12.1994724274,-0.0212172605097,293
16.1515999823,1562,1705,1510,1529,0.0153845306486,12.1994724274,-0.0212172605097,293
16.163614526,1562,1705,1512,1528,0.0153845306486,12.1994724274,-0.0212172605097,293
16.1836346593,1542,1705,1514,1527,0.0153845306486,12.1994724274,-0.0212172605097,293
16.2046191128,1542,1705,1516,1527,0.0153845306486,12.1994724274,-0.0212172605097,293
16.2246392461,1541,1705,1517,1526,0.0153845306486,12.1994724274,-0.0212172605097,293
16.2456156154,1541,1705,1517,1526,0.0153845306486,12.1994724274,-0.0212172605097,293
16.2646414019,1541,1705,1516,1527,0.0153845306486,12.1994724274,-0.0212172605097,293
16.2856408687,1536,1705,1514,1527,0.0153845306486,12.1994724274,-0.0212172605097,293
16.3026121335,1536,1705,1511,1528,0.0153845306486,12.1994724274,-0.0212172605097,293
16.3226376562,1537,1705,1508,1529,0.0153845306486,12.1994724274,-0.0212172605097,293
16.3436209548,1537,1705,1503,1531,0.0153845306486,12.1994724274,-0.0212172605097,293
16.3646435191,1537,1705,1499,1532,0.0153845306486,12.1994724274,-0.0212172605097,293
16.4096324227,1565,1705,1495,1534,0.0119726220146,11.6282596588,-0.00833702925593,293
16.411597634,1562,1705,1492,1537,0.0119726220146,11.6282596588,-0.00833702925593,293
16.4246481001,1560,1705,1490,1540,0.0119726220146,11.6282596588,-0.00833702925593,293
16.445693377,1559,1705,1488,1543,0.0119726220146,11.6282596588,-0.00833702925593,293
16.4626503983,1560,1705,1486,1544,0.0119726220146,11.6282596588,-0.00833702925593,293
16.482658213,1587,1705,1486,1545,0.0119726220146,11.6282596588,-0.00833702925593,293
16.5026263769,1588,1705,1485,1546,0.0119726220146,11.6282596588,-0.00833702925593,293
16.523651251,1588,1705,1486,1545,0.0119726220146,11.6282596588,-0.00833702925593,293
16.5436498267,1587,1705,1487,1544,0.0119726220146,11.6282596588,-0.00833702925593,293
16.5646477537,1587,1705,1488,1542,0.0119726220146,11.6282596588,-0.00833702925593,293
16.583655832,1607,1705,1490,1540,0.0119726220146,11.6282596588,-0.00833702925593,293
16.6046283518,1607,1705,1491,1539,0.0119726220146,11.6282596588,-0.00833702925593,293
16.624658879,1608,1705,1493,1537,0.0119726220146,11.6282596588,-0.00833702925593,293
